evidence_sha256	bank	sound_id	source_id	root_note	key_min	key_max	velocity_min	velocity_max	route_ntypes	route_event_ids	route_target_id	selection_group_id	selection_mode	avoid_repeat	playlist_index	playlist_order	playlist_weight	container_loop_count	selection_continuous	selection_global	selection_reset_playlist	selection_max_instances	selection_kill_newest	instance_group_id	max_instances	kill_newest	instance_limit_global	instance_use_virtual_behavior	instance_limits	pitch_cents	pitch_random_min_cents	pitch_random_max_cents	makeup_gain_db	volume_db	release_ms	sound_loop_count	midi_break_loop_on_note_off	sample_loops	loop_start_frame	loop_end_frame	loop_play_count	sample_loop_regions	wem_exists	wav_exists	wem_path	wav_path
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	448003409	952148779	36	36	47	0	127	[4]	[3118321916]	138455676	448003409	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	500.0	0	False	1	61209	292340	0	[{'start_frame': 61209, 'end_frame': 292340, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/952148779.wem	midi_instrument_synth_square_super/952148779.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	708004765	952148779	36	36	47	0	127	[2]	[3118321914]	142014151	708004765	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	61209	292340	0	[{'start_frame': 61209, 'end_frame': 292340, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/952148779.wem	midi_instrument_synth_square_super/952148779.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	653114255	952148779	36	36	47	0	127	[20]	[3151877086]	544171170	653114255	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	61209	292340	0	[{'start_frame': 61209, 'end_frame': 292340, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/952148779.wem	midi_instrument_synth_square_super/952148779.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	344753099	952148779	36	36	47	0	127	[19]	[3135099490]	654817938	344753099	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-9.0	9.999999776482582	0	False	1	61209	292340	0	[{'start_frame': 61209, 'end_frame': 292340, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/952148779.wem	midi_instrument_synth_square_super/952148779.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	144137543	952148779	36	36	47	0	127	[3]	[3118321915]	692050884	144137543	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	61209	292340	0	[{'start_frame': 61209, 'end_frame': 292340, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/952148779.wem	midi_instrument_synth_square_super/952148779.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	331349704	952148779	36	36	47	0	127	[7]	[3118321919]	711449381	331349704	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	61209	292340	0	[{'start_frame': 61209, 'end_frame': 292340, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/952148779.wem	midi_instrument_synth_square_super/952148779.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	1025118039	952148779	36	36	47	0	127	[8]	[3118321904]	716753517	1025118039	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	61209	292340	0	[{'start_frame': 61209, 'end_frame': 292340, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/952148779.wem	midi_instrument_synth_square_super/952148779.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	880811783	952148779	36	36	47	0	127	[6]	[3118321918]	736038060	880811783	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0		0	False	1	61209	292340	0	[{'start_frame': 61209, 'end_frame': 292340, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/952148779.wem	midi_instrument_synth_square_super/952148779.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	685046099	952148779	36	36	47	0	127	[5]	[3118321917]	852277863	685046099	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	300.00001192092896	0	False	1	61209	292340	0	[{'start_frame': 61209, 'end_frame': 292340, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/952148779.wem	midi_instrument_synth_square_super/952148779.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	619881014	952148779	36	36	47	0	127	[23]	[3151877085]	857947693	619881014	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-4.0	600.0000238418579	0	False	1	61209	292340	0	[{'start_frame': 61209, 'end_frame': 292340, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/952148779.wem	midi_instrument_synth_square_super/952148779.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	95874973	952148779	36	36	47	0	127	[17]	[3135099500]	870242539	95874973	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	61209	292340	0	[{'start_frame': 61209, 'end_frame': 292340, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/952148779.wem	midi_instrument_synth_square_super/952148779.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	514009211	952148779	36	36	47	0	127	[1]	[3118321913]	947889064	514009211	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	61209	292340	0	[{'start_frame': 61209, 'end_frame': 292340, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/952148779.wem	midi_instrument_synth_square_super/952148779.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	808025802	952148779	36	36	47	0	127	[18]	[3135099491]	982520028	808025802	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	1500.0	0	False	1	61209	292340	0	[{'start_frame': 61209, 'end_frame': 292340, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/952148779.wem	midi_instrument_synth_square_super/952148779.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	45743503	952148779	36	36	47	0	127	[21]	[3151877087]	1070630012	45743503	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	1000.0	0	False	1	61209	292340	0	[{'start_frame': 61209, 'end_frame': 292340, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/952148779.wem	midi_instrument_synth_square_super/952148779.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	112191881	702032338	48	48	59	0	127	[22]	[3151877084]	61921557	112191881	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-4.0	600.0000238418579	0	False	1	79629	275236	0	[{'start_frame': 79629, 'end_frame': 275236, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/702032338.wem	midi_instrument_synth_square_super/702032338.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	721181258	702032338	48	48	59	0	127	[0]	[3118321912]	132738622	721181258	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	79629	275236	0	[{'start_frame': 79629, 'end_frame': 275236, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/702032338.wem	midi_instrument_synth_square_super/702032338.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	673131981	702032338	48	48	59	0	127	[4]	[3118321916]	138455676	673131981	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	500.0	0	False	1	79629	275236	0	[{'start_frame': 79629, 'end_frame': 275236, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/702032338.wem	midi_instrument_synth_square_super/702032338.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	326162571	702032338	48	48	59	0	127	[2]	[3118321914]	142014151	326162571	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	79629	275236	0	[{'start_frame': 79629, 'end_frame': 275236, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/702032338.wem	midi_instrument_synth_square_super/702032338.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	946760667	702032338	48	48	59	0	127	[20]	[3151877086]	544171170	946760667	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	79629	275236	0	[{'start_frame': 79629, 'end_frame': 275236, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/702032338.wem	midi_instrument_synth_square_super/702032338.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	141488503	702032338	48	48	59	0	127	[19]	[3135099490]	654817938	141488503	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-9.0	9.999999776482582	0	False	1	79629	275236	0	[{'start_frame': 79629, 'end_frame': 275236, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/702032338.wem	midi_instrument_synth_square_super/702032338.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	405202993	702032338	48	48	59	0	127	[3]	[3118321915]	692050884	405202993	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	79629	275236	0	[{'start_frame': 79629, 'end_frame': 275236, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/702032338.wem	midi_instrument_synth_square_super/702032338.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	117436771	702032338	48	48	59	0	127	[7]	[3118321919]	711449381	117436771	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	79629	275236	0	[{'start_frame': 79629, 'end_frame': 275236, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/702032338.wem	midi_instrument_synth_square_super/702032338.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	178858607	702032338	48	48	59	0	127	[8]	[3118321904]	716753517	178858607	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	79629	275236	0	[{'start_frame': 79629, 'end_frame': 275236, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/702032338.wem	midi_instrument_synth_square_super/702032338.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	995093460	702032338	48	48	59	0	127	[6]	[3118321918]	736038060	995093460	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0		0	False	1	79629	275236	0	[{'start_frame': 79629, 'end_frame': 275236, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/702032338.wem	midi_instrument_synth_square_super/702032338.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	436634943	702032338	48	48	59	0	127	[5]	[3118321917]	852277863	436634943	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	300.00001192092896	0	False	1	79629	275236	0	[{'start_frame': 79629, 'end_frame': 275236, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/702032338.wem	midi_instrument_synth_square_super/702032338.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	481114502	702032338	48	48	59	0	127	[23]	[3151877085]	857947693	481114502	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-4.0	600.0000238418579	0	False	1	79629	275236	0	[{'start_frame': 79629, 'end_frame': 275236, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/702032338.wem	midi_instrument_synth_square_super/702032338.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	18394660	702032338	48	48	59	0	127	[17]	[3135099500]	870242539	18394660	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	79629	275236	0	[{'start_frame': 79629, 'end_frame': 275236, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/702032338.wem	midi_instrument_synth_square_super/702032338.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	763327467	702032338	48	48	59	0	127	[1]	[3118321913]	947889064	763327467	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	79629	275236	0	[{'start_frame': 79629, 'end_frame': 275236, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/702032338.wem	midi_instrument_synth_square_super/702032338.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	232017287	702032338	48	48	59	0	127	[18]	[3135099491]	982520028	232017287	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	1500.0	0	False	1	79629	275236	0	[{'start_frame': 79629, 'end_frame': 275236, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/702032338.wem	midi_instrument_synth_square_super/702032338.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	685490408	702032338	48	48	59	0	127	[21]	[3151877087]	1070630012	685490408	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	1000.0	0	False	1	79629	275236	0	[{'start_frame': 79629, 'end_frame': 275236, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/702032338.wem	midi_instrument_synth_square_super/702032338.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	694350236	1054286739	48	60	71	0	127	[22]	[3151877084]	61921557	694350236	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-4.0	600.0000238418579	0	False	1	64279	295849	0	[{'start_frame': 64279, 'end_frame': 295849, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/1054286739.wem	midi_instrument_synth_square_super/1054286739.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	536124712	1054286739	48	60	71	0	127	[0]	[3118321912]	132738622	536124712	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	64279	295849	0	[{'start_frame': 64279, 'end_frame': 295849, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/1054286739.wem	midi_instrument_synth_square_super/1054286739.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	339993909	1054286739	48	60	71	0	127	[4]	[3118321916]	138455676	339993909	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	500.0	0	False	1	64279	295849	0	[{'start_frame': 64279, 'end_frame': 295849, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/1054286739.wem	midi_instrument_synth_square_super/1054286739.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	834801823	1054286739	48	60	71	0	127	[2]	[3118321914]	142014151	834801823	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	64279	295849	0	[{'start_frame': 64279, 'end_frame': 295849, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/1054286739.wem	midi_instrument_synth_square_super/1054286739.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	178229546	1054286739	48	60	71	0	127	[20]	[3151877086]	544171170	178229546	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	64279	295849	0	[{'start_frame': 64279, 'end_frame': 295849, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/1054286739.wem	midi_instrument_synth_square_super/1054286739.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	975987610	1054286739	48	60	71	0	127	[19]	[3135099490]	654817938	975987610	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-9.0	9.999999776482582	0	False	1	64279	295849	0	[{'start_frame': 64279, 'end_frame': 295849, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/1054286739.wem	midi_instrument_synth_square_super/1054286739.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	580235083	1054286739	48	60	71	0	127	[3]	[3118321915]	692050884	580235083	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	64279	295849	0	[{'start_frame': 64279, 'end_frame': 295849, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/1054286739.wem	midi_instrument_synth_square_super/1054286739.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	232980635	1054286739	48	60	71	0	127	[7]	[3118321919]	711449381	232980635	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	64279	295849	0	[{'start_frame': 64279, 'end_frame': 295849, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/1054286739.wem	midi_instrument_synth_square_super/1054286739.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	378494578	1054286739	48	60	71	0	127	[8]	[3118321904]	716753517	378494578	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	64279	295849	0	[{'start_frame': 64279, 'end_frame': 295849, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/1054286739.wem	midi_instrument_synth_square_super/1054286739.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	1073417242	1054286739	48	60	71	0	127	[6]	[3118321918]	736038060	1073417242	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0		0	False	1	64279	295849	0	[{'start_frame': 64279, 'end_frame': 295849, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/1054286739.wem	midi_instrument_synth_square_super/1054286739.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	911245733	1054286739	48	60	71	0	127	[5]	[3118321917]	852277863	911245733	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	300.00001192092896	0	False	1	64279	295849	0	[{'start_frame': 64279, 'end_frame': 295849, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/1054286739.wem	midi_instrument_synth_square_super/1054286739.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	624792588	1054286739	48	60	71	0	127	[23]	[3151877085]	857947693	624792588	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-4.0	600.0000238418579	0	False	1	64279	295849	0	[{'start_frame': 64279, 'end_frame': 295849, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/1054286739.wem	midi_instrument_synth_square_super/1054286739.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	941391941	1054286739	48	60	71	0	127	[17]	[3135099500]	870242539	941391941	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	64279	295849	0	[{'start_frame': 64279, 'end_frame': 295849, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/1054286739.wem	midi_instrument_synth_square_super/1054286739.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	294922435	1054286739	48	60	71	0	127	[1]	[3118321913]	947889064	294922435	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	64279	295849	0	[{'start_frame': 64279, 'end_frame': 295849, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/1054286739.wem	midi_instrument_synth_square_super/1054286739.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	984576756	1054286739	48	60	71	0	127	[18]	[3135099491]	982520028	984576756	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	1500.0	0	False	1	64279	295849	0	[{'start_frame': 64279, 'end_frame': 295849, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/1054286739.wem	midi_instrument_synth_square_super/1054286739.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	698759352	1054286739	48	60	71	0	127	[21]	[3151877087]	1070630012	698759352	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	1000.0	0	False	1	64279	295849	0	[{'start_frame': 64279, 'end_frame': 295849, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/1054286739.wem	midi_instrument_synth_square_super/1054286739.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	266544873	463978226	72	72	83	0	127	[22]	[3151877084]	61921557	266544873	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-4.0	600.0000238418579	0	False	1	74367	313830	0	[{'start_frame': 74367, 'end_frame': 313830, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/463978226.wem	midi_instrument_synth_square_super/463978226.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	203499077	463978226	72	72	83	0	127	[0]	[3118321912]	132738622	203499077	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	74367	313830	0	[{'start_frame': 74367, 'end_frame': 313830, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/463978226.wem	midi_instrument_synth_square_super/463978226.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	164443708	463978226	72	72	83	0	127	[4]	[3118321916]	138455676	164443708	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	500.0	0	False	1	74367	313830	0	[{'start_frame': 74367, 'end_frame': 313830, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/463978226.wem	midi_instrument_synth_square_super/463978226.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	829578789	463978226	72	72	83	0	127	[2]	[3118321914]	142014151	829578789	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	74367	313830	0	[{'start_frame': 74367, 'end_frame': 313830, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/463978226.wem	midi_instrument_synth_square_super/463978226.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	8123575	463978226	72	72	83	0	127	[20]	[3151877086]	544171170	8123575	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	74367	313830	0	[{'start_frame': 74367, 'end_frame': 313830, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/463978226.wem	midi_instrument_synth_square_super/463978226.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	863860875	463978226	72	72	83	0	127	[19]	[3135099490]	654817938	863860875	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-9.0	9.999999776482582	0	False	1	74367	313830	0	[{'start_frame': 74367, 'end_frame': 313830, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/463978226.wem	midi_instrument_synth_square_super/463978226.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	756698877	463978226	72	72	83	0	127	[3]	[3118321915]	692050884	756698877	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	74367	313830	0	[{'start_frame': 74367, 'end_frame': 313830, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/463978226.wem	midi_instrument_synth_square_super/463978226.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	843873887	463978226	72	72	83	0	127	[7]	[3118321919]	711449381	843873887	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	74367	313830	0	[{'start_frame': 74367, 'end_frame': 313830, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/463978226.wem	midi_instrument_synth_square_super/463978226.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	145594700	463978226	72	72	83	0	127	[8]	[3118321904]	716753517	145594700	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	9.999999776482582	0	False	1	74367	313830	0	[{'start_frame': 74367, 'end_frame': 313830, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/463978226.wem	midi_instrument_synth_square_super/463978226.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	222192520	463978226	72	72	83	0	127	[6]	[3118321918]	736038060	222192520	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0		0	False	1	74367	313830	0	[{'start_frame': 74367, 'end_frame': 313830, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/463978226.wem	midi_instrument_synth_square_super/463978226.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_square_super	968851392	463978226	72	72	83	0	127	[5]	[3118321917]	852277863	968851392	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-8.0	300.00001192092896	0	False	1	74367	313830	0	[{'start_frame': 74367, 'end_frame': 313830, 'play_count': 0}]	True	True	midi_instrument_synth_square_super/463978226.wem	midi_instrument_synth_square_super/463978226.wav
